HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Sevilla,Real Madrid,0,1,12,10,0,0,0,0,0
Ath Madrid,Valladolid,2,0,15,13,0,0,0,0,0
Cadiz,Barcelona,2,1,7,21,1,0,0,0,0
Ath Bilbao,Celta,0,2,10,6,0,0,0,0,0
Betis,Eibar,0,2,7,11,0,0,0,0,0
Barcelona,Osasuna,4,0,20,10,2,0,0,0,0
Getafe,Ath Bilbao,1,1,11,5,0,1,0,0,0
Celta,Granada,3,1,17,9,1,1,0,0,0
Sociedad,Villarreal,1,1,8,10,1,1,0,0,0
Elche,Cadiz,1,1,4,7,1,0,0,0,0
Valencia,Ath Madrid,0,1,5,14,0,0,0,0,0
Huesca,Sevilla,0,1,5,16,0,0,0,0,0
Real Madrid,Alaves,1,2,20,11,0,1,0,0,0
Valladolid,Levante,1,1,10,10,0,0,0,0,0
Ath Bilbao,Betis,4,0,14,7,2,0,0,0,0
Eibar,Getafe,0,0,15,8,0,0,0,0,0
Cadiz,Sociedad,0,1,2,14,0,0,0,0,0
Granada,Valladolid,1,3,16,9,0,1,0,0,0
Alaves,Valencia,2,2,13,13,2,0,0,0,0
Levante,Elche,1,1,13,11,1,0,0,0,0
Villarreal,Real Madrid,1,1,13,6,0,1,0,0,0
Sevilla,Celta,4,2,15,10,2,2,0,0,0
Ath Madrid,Barcelona,1,0,9,13,1,0,0,0,0
Osasuna,Huesca,1,1,18,6,0,1,0,0,0
Getafe,Villarreal,1,3,13,9,1,2,0,0,0
Sociedad,Granada,2,0,22,2,2,0,0,0,0
Levante,Alaves,1,1,18,6,0,1,0,0,0
Valladolid,Ath Bilbao,2,1,7,17,1,0,0,0,0
Valencia,Real Madrid,4,1,7,16,2,1,0,0,0
Huesca,Eibar,1,1,14,8,0,1,0,0,0
Barcelona,Betis,5,2,18,12,1,1,0,0,0
Sevilla,Osasuna,1,0,9,10,0,0,0,0,0
Ath Madrid,Cadiz,4,0,17,10,2,0,0,0,0
Elche,Celta,1,1,8,14,1,1,0,0,0
Villarreal,Valladolid,2,0,11,11,2,0,0,0,0
Betis,Elche,3,1,17,4,2,0,0,0,0
Celta,Sociedad,1,4,9,9,0,2,0,0,0
Granada,Levante,1,1,5,19,1,1,0,0,0
Valencia,Getafe,2,2,11,16,1,0,0,0,0
Real Madrid,Huesca,4,1,13,9,2,0,0,0,0
Ath Bilbao,Sevilla,2,1,16,7,0,1,0,0,0
Osasuna,Ath Madrid,1,3,8,11,0,1,0,0,0
Alaves,Barcelona,1,1,4,25,1,0,0,0,0
Eibar,Cadiz,0,2,9,6,0,2,0,0,0
Levante,Celta,1,1,10,10,0,0,0,0,0
Valladolid,Alaves,0,2,5,14,0,0,0,0,0
Cadiz,Villarreal,0,0,5,7,0,0,0,0,0
Getafe,Granada,0,1,10,5,0,1,0,0,0
Sociedad,Huesca,4,1,13,6,1,0,0,0,0
Barcelona,Real Madrid,1,3,10,15,1,1,0,0,0
Osasuna,Ath Bilbao,1,0,7,13,0,0,0,0,0
Sevilla,Eibar,0,1,21,3,0,1,0,0,0
Ath Madrid,Betis,2,0,13,12,0,0,0,0,0
Elche,Valencia,2,1,3,14,2,0,0,0,0
Eibar,Osasuna,0,0,10,8,0,0,0,0,0
Ath Bilbao,Levante,2,0,14,6,0,0,0,0,0
Villarreal,Valencia,2,1,16,11,1,1,0,0,0
Alaves,Elche,0,2,13,7,0,1,0,0,0
Huesca,Valladolid,2,2,12,5,0,1,0,0,0
Betis,Sociedad,0,3,7,8,0,1,0,0,0
Granada,Sevilla,1,0,13,8,0,0,0,0,0
Celta,Ath Madrid,0,2,15,9,0,1,0,0,0
Real Madrid,Cadiz,0,1,14,14,0,1,0,0,0
Getafe,Barcelona,1,0,9,7,0,0,0,0,0
Osasuna,Celta,2,0,14,9,1,0,0,0,0
Alaves,Ath Bilbao,1,0,8,8,0,0,0,0,0
Levante,Real Madrid,0,2,11,13,0,1,0,0,0
Cadiz,Granada,1,1,14,13,0,1,0,0,0
Barcelona,Sevilla,1,1,12,13,1,1,0,0,0
Valladolid,Eibar,1,2,9,11,1,1,0,0,0
Ath Madrid,Villarreal,0,0,14,6,0,0,0,0,0
Elche,Huesca,0,0,2,18,0,0,0,0,0
Sociedad,Getafe,3,0,11,5,1,0,0,0,0
Valencia,Betis,0,2,5,17,0,1,0,0,0
Ath Bilbao,Cadiz,0,1,13,3,0,0,0,0,0
Sevilla,Levante,1,0,16,3,0,0,0,0,0
Celta,Barcelona,0,3,10,6,0,1,0,0,0
Huesca,Ath Madrid,0,0,9,16,0,0,0,0,0
Villarreal,Alaves,3,1,10,8,2,1,0,0,0
Eibar,Elche,0,1,12,5,0,1,0,0,0
Real Madrid,Valladolid,1,0,15,11,0,0,0,0,0
Sociedad,Valencia,0,1,11,9,0,0,0,0,0
Getafe,Betis,3,0,8,10,3,0,0,0,0
Osasuna,Levante,1,3,9,11,1,1,0,0,0
Eibar,Ath Bilbao,1,2,7,9,0,1,0,0,0
Ath Madrid,Granada,6,1,17,11,1,0,0,0,0
Cadiz,Sevilla,1,3,12,14,0,0,0,0,0
Valladolid,Celta,1,1,10,5,0,1,0,0,0
Barcelona,Villarreal,4,0,17,5,4,0,0,0,0
Alaves,Getafe,0,0,9,11,0,0,0,0,0
Valencia,Huesca,1,1,5,17,1,0,0,0,0
Elche,Sociedad,0,3,5,27,0,0,0,0,0
Betis,Real Madrid,2,3,15,11,2,1,0,0,0
Huesca,Cadiz,0,2,4,6,0,1,0,0,0
Betis,Valladolid,2,0,16,9,2,0,0,0,0
Granada,Alaves,2,1,10,5,1,1,0,0,0
Sociedad,Real Madrid,0,0,6,16,0,0,0,0,0
Villarreal,Eibar,2,1,14,12,0,0,0,0,0
Getafe,Osasuna,1,0,7,10,0,0,0,0,0
Celta,Valencia,2,1,23,9,1,0,0,0,0
Alaves,Betis,0,1,7,11,0,0,0,0,0
Valladolid,Sociedad,1,1,8,8,1,0,0,0,0
Villarreal,Huesca,1,1,15,10,0,1,0,0,0
Valencia,Levante,4,2,14,19,2,2,0,0,0
Eibar,Celta,0,0,8,6,0,0,0,0,0
Granada,Ath Bilbao,2,0,4,9,0,0,0,0,0
Cadiz,Osasuna,0,2,12,6,0,1,0,0,0
Alaves,Barcelona,0,5,8,16,0,3,0,0,0
Valladolid,Betis,2,0,13,10,1,0,0,0,0
Villarreal,Eibar,4,0,12,11,0,0,0,0,0
Ath Madrid,Sociedad,1,1,6,10,1,0,0,0,0
Espanol,Celta,0,0,8,9,0,0,0,0,0
Granada,Ath Bilbao,4,0,11,11,1,0,0,0,0
Leganes,Real Madrid,2,2,15,7,1,1,0,0,0
Levante,Getafe,1,0,13,13,0,0,0,0,0
Osasuna,Mallorca,2,2,12,12,1,1,0,0,0
Sevilla,Valencia,1,0,16,8,0,0,0,0,0
Eibar,Valladolid,3,1,13,17,2,0,0,0,0
Ath Bilbao,Leganes,0,2,10,16,0,0,0,0,0
Barcelona,Osasuna,1,2,19,9,0,1,0,0,0
Betis,Alaves,1,2,14,9,0,0,0,0,0
Celta,Levante,2,3,16,8,2,2,0,0,0
Getafe,Ath Madrid,0,2,15,11,0,0,0,0,0
Mallorca,Granada,1,2,18,14,1,1,0,0,0
Real Madrid,Villarreal,2,1,12,8,1,0,0,0,0
Sociedad,Sevilla,0,0,11,8,0,0,0,0,0
Valencia,Espanol,1,0,9,18,1,0,0,0,0
Alaves,Getafe,0,0,3,14,0,0,0,0,0
Villarreal,Sociedad,1,2,9,11,0,0,0,0,0
Granada,Real Madrid,1,2,13,11,0,2,0,0,0
Espanol,Eibar,0,2,14,11,0,2,0,0,0
Levante,Ath Bilbao,1,2,5,12,0,2,0,0,0
Leganes,Valencia,1,0,10,16,1,0,0,0,0
Sevilla,Mallorca,2,0,14,14,1,0,0,0,0
Osasuna,Celta,2,1,15,12,1,1,0,0,0
Valladolid,Barcelona,0,1,13,9,0,1,0,0,0
Ath Madrid,Betis,1,0,9,21,0,0,0,0,0
Sociedad,Granada,2,3,19,4,0,2,0,0,0
Real Madrid,Alaves,2,0,18,10,1,0,0,0,0
Eibar,Leganes,0,0,4,10,0,0,0,0,0
Mallorca,Levante,2,0,15,14,1,0,0,0,0
Ath Bilbao,Sevilla,1,2,13,20,1,0,0,0,0
Betis,Osasuna,3,0,14,8,2,0,0,0,0
Getafe,Villarreal,1,3,5,6,0,0,0,0,0
Barcelona,Espanol,1,0,9,11,0,0,0,0,0
Valencia,Valladolid,2,1,10,11,1,0,0,0,0
Celta,Ath Madrid,1,1,9,10,0,1,0,0,0
Levante,Sociedad,1,1,9,8,1,1,0,0,0
Sevilla,Eibar,1,0,8,19,0,0,0,0,0
Ath Bilbao,Real Madrid,0,1,7,10,0,0,0,0,0
Espanol,Leganes,0,1,7,4,0,0,0,0,0
Osasuna,Getafe,0,0,6,6,0,0,0,0,0
Villarreal,Barcelona,1,4,11,18,1,3,0,0,0
Celta,Betis,1,1,5,10,1,0,0,0,0
Valladolid,Alaves,1,0,5,7,0,0,0,0,0
Granada,Valencia,2,2,17,4,0,0,0,0,0
Ath Madrid,Mallorca,3,0,15,13,2,0,0,0,0
Eibar,Osasuna,0,2,11,9,0,1,0,0,0
Sociedad,Espanol,2,1,12,4,0,1,0,0,0
Real Madrid,Getafe,1,0,8,10,0,0,0,0,0
Alaves,Granada,0,2,11,7,0,1,0,0,0
Valencia,Ath Bilbao,0,2,10,12,0,1,0,0,0
Betis,Villarreal,0,2,9,15,0,2,0,0,0
Valladolid,Levante,0,0,15,8,0,0,0,0,0
Mallorca,Celta,5,1,9,12,3,0,0,0,0
Leganes,Sevilla,0,3,9,11,0,2,0,0,0
Barcelona,Ath Madrid,2,2,12,10,1,1,0,0,0
Getafe,Sociedad,2,1,11,5,1,0,0,0,0
Levante,Betis,4,2,9,17,2,0,0,0,0
Villarreal,Valencia,2,0,17,4,2,0,0,0,0
Granada,Eibar,1,2,14,13,0,1,0,0,0
Espanol,Real Madrid,0,1,8,14,0,1,0,0,0
Ath Bilbao,Mallorca,3,1,12,14,2,0,0,0,0
Celta,Barcelona,2,2,10,18,0,1,0,0,0
Osasuna,Leganes,2,1,6,21,1,0,0,0,0
Ath Madrid,Alaves,2,1,14,6,0,0,0,0,0
Sevilla,Valladolid,1,1,15,11,0,1,0,0,0
Eibar,Valencia,1,0,14,7,1,0,0,0,0
Betis,Espanol,1,0,13,9,0,0,0,0,0
Alaves,Osasuna,0,1,5,7,0,0,0,0,0
Sociedad,Celta,0,1,13,4,0,1,0,0,0
Real Madrid,Mallorca,2,0,14,11,1,0,0,0,0
Levante,Ath Madrid,0,1,12,12,0,1,0,0,0
Valladolid,Getafe,1,1,6,15,1,1,0,0,0
Barcelona,Ath Bilbao,1,0,18,6,0,0,0,0,0
Villarreal,Sevilla,2,2,7,14,2,1,0,0,0
Leganes,Granada,0,0,9,4,0,0,0,0,0
Celta,Alaves,6,0,15,4,4,0,0,0,0
Valencia,Osasuna,2,0,7,13,2,0,0,0,0
Sociedad,Real Madrid,1,2,10,10,0,0,0,0,0
Espanol,Levante,1,3,10,14,1,1,0,0,0
Ath Bilbao,Betis,1,0,12,9,1,0,0,0,0
Getafe,Eibar,1,1,9,8,1,1,0,0,0
Ath Madrid,Valladolid,1,0,15,6,0,0,0,0,0
Granada,Villarreal,0,1,14,5,0,1,0,0,0
Mallorca,Leganes,1,1,7,16,1,0,0,0,0
Sevilla,Barcelona,0,0,8,10,0,0,0,0,0
Alaves,Sociedad,2,0,15,9,0,0,0,0,0
Real Madrid,Valencia,3,0,19,4,0,0,0,0,0
Eibar,Ath Bilbao,2,2,12,6,1,1,0,0,0
Valladolid,Celta,0,0,6,11,0,0,0,0,0
Osasuna,Ath Madrid,0,5,13,10,0,1,0,0,0
Getafe,Espanol,0,0,21,5,0,0,0,0,0
Villarreal,Mallorca,1,0,10,15,1,0,0,0,0
Barcelona,Leganes,2,0,10,6,1,0,0,0,0
Levante,Sevilla,1,1,11,10,0,0,0,0,0
Betis,Granada,2,2,18,8,0,1,0,0,0
Ath Bilbao,Ath Madrid,1,1,10,9,1,1,0,0,0
Real Madrid,Eibar,3,1,6,9,3,0,0,0,0
Sociedad,Osasuna,1,1,9,8,0,1,0,0,0
Espanol,Alaves,2,0,19,1,1,0,0,0,0
Celta,Villarreal,0,1,4,15,0,0,0,0,0
Leganes,Valladolid,1,2,11,6,0,1,0,0,0
Mallorca,Barcelona,0,4,13,12,0,2,0,0,0
Granada,Getafe,2,1,10,6,0,1,0,0,0
Valencia,Levante,1,1,12,14,0,0,0,0,0
Sevilla,Betis,2,0,13,12,0,0,0,0,0
Eibar,Sociedad,1,2,13,6,0,1,0,0,0
Osasuna,Espanol,1,0,17,8,0,0,0,0,0
Valladolid,Ath Bilbao,1,4,19,10,0,2,0,0,0
Levante,Granada,1,1,11,10,1,0,0,0,0
Villarreal,Leganes,1,2,15,12,1,0,0,0,0
Betis,Real Madrid,2,1,14,13,1,1,0,0,0
Eibar,Mallorca,1,2,13,10,0,1,0,0,0
Ath Madrid,Sevilla,2,2,21,12,2,2,0,0,0
Barcelona,Sociedad,1,0,13,9,0,0,0,0,0
Getafe,Celta,0,0,19,3,0,0,0,0,0
Alaves,Valencia,1,1,13,6,0,1,0,0,0
Sevilla,Osasuna,3,2,12,14,2,0,0,0,0
Ath Bilbao,Villarreal,1,0,18,10,0,0,0,0,0
Espanol,Ath Madrid,1,1,9,5,1,0,0,0,0
Mallorca,Getafe,0,1,4,9,0,0,0,0,0
Real Madrid,Barcelona,2,0,13,9,0,0,0,0,0
Eibar,Levante,3,0,13,11,1,0,0,0,0
Valencia,Betis,2,1,10,14,0,0,0,0,0
Leganes,Alaves,1,1,19,8,0,0,0,0,0
Granada,Celta,0,0,14,6,0,0,0,0,0
Sociedad,Valladolid,1,0,13,6,0,0,0,0,0
Osasuna,Granada,0,3,14,10,0,3,0,0,0
Alaves,Ath Bilbao,2,1,4,13,1,1,0,0,0
Valladolid,Espanol,2,1,21,6,0,0,0,0,0
Getafe,Sevilla,0,3,10,8,0,1,0,0,0
Ath Madrid,Villarreal,3,1,16,10,1,1,0,0,0
Celta,Leganes,1,0,3,11,0,0,0,0,0
Barcelona,Eibar,5,0,13,12,3,0,0,0,0
Sociedad,Valencia,3,0,19,6,2,0,0,0,0
Levante,Real Madrid,1,0,8,19,0,0,0,0,0
Betis,Mallorca,3,3,19,11,2,2,0,0,0
Sevilla,Espanol,2,2,18,5,1,1,0,0,0
Leganes,Betis,0,0,11,3,0,0,0,0,0
Ath Bilbao,Osasuna,0,1,12,6,0,1,0,0,0
Real Madrid,Celta,2,2,15,5,0,1,0,0,0
Mallorca,Alaves,1,0,14,10,0,0,0,0,0
Barcelona,Getafe,2,1,12,7,2,0,0,0,0
Villarreal,Levante,2,1,14,11,1,0,0,0,0
Granada,Valladolid,2,1,11,6,0,0,0,0,0
Valencia,Ath Madrid,2,2,9,8,1,2,0,0,0
Espanol,Mallorca,1,0,12,7,0,0,0,0,0
Sociedad,Ath Bilbao,2,1,14,6,0,0,0,0,0
Osasuna,Real Madrid,1,4,14,17,1,2,0,0,0
Celta,Sevilla,2,1,13,12,0,1,0,0,0
Betis,Barcelona,2,3,7,10,2,2,0,0,0
Levante,Leganes,2,0,9,12,2,0,0,0,0
Getafe,Valencia,3,0,22,5,0,0,0,0,0
Valladolid,Villarreal,1,1,8,8,1,0,0,0,0
Ath Madrid,Granada,1,0,6,10,1,0,0,0,0
Alaves,Eibar,2,1,9,5,0,0,0,0,0
Leganes,Sociedad,2,1,12,2,0,1,0,0,0
Eibar,Betis,1,1,8,14,1,1,0,0,0
Ath Bilbao,Getafe,0,2,8,9,0,1,0,0,0
Sevilla,Alaves,1,1,14,4,0,0,0,0,0
Villarreal,Osasuna,3,1,9,17,1,0,0,0,0
Barcelona,Levante,2,1,23,10,2,0,0,0,0
Granada,Espanol,2,1,8,22,1,1,0,0,0
Real Madrid,Ath Madrid,1,0,16,4,0,0,0,0,0
Mallorca,Valladolid,0,1,16,15,0,0,0,0,0
Valencia,Celta,1,0,9,11,0,0,0,0,0
Ath Madrid,Leganes,0,0,14,10,0,0,0,0,0
Celta,Eibar,0,0,18,5,0,0,0,0,0
Getafe,Betis,1,0,7,8,0,0,0,0,0
Sociedad,Mallorca,3,0,14,8,0,0,0,0,0
Valladolid,Real Madrid,0,1,4,12,0,0,0,0,0
Espanol,Ath Bilbao,1,1,9,11,0,1,0,0,0
Valencia,Barcelona,2,0,8,14,0,0,0,0,0
Alaves,Villarreal,1,2,12,11,0,1,0,0,0
Sevilla,Granada,2,0,12,8,2,0,0,0,0
Osasuna,Levante,2,0,15,6,0,0,0,0,0
Mallorca,Valencia,4,1,13,8,3,0,0,0,0
Betis,Sociedad,3,0,14,7,2,0,0,0,0
Villarreal,Espanol,1,2,21,16,0,1,0,0,0
Ath Bilbao,Celta,1,1,22,7,0,0,0,0,0
Barcelona,Granada,1,0,18,5,0,0,0,0,0
Levante,Alaves,0,1,20,14,0,0,0,0,0
Real Madrid,Sevilla,2,1,13,8,0,0,0,0,0
Osasuna,Valladolid,0,0,21,5,0,0,0,0,0
Eibar,Ath Madrid,2,0,9,12,1,0,0,0,0
Leganes,Getafe,0,3,8,8,0,3,0,0,0
Granada,Mallorca,1,0,7,17,1,0,0,0,0
Sociedad,Villarreal,1,2,10,14,1,0,0,0,0
Alaves,Betis,1,1,6,10,1,0,0,0,0
Celta,Osasuna,1,1,20,8,0,0,0,0,0
Valencia,Eibar,1,0,9,10,1,0,0,0,0
Getafe,Real Madrid,0,3,15,10,0,1,0,0,0
Ath Madrid,Levante,2,1,17,6,2,1,0,0,0
Espanol,Barcelona,2,2,8,14,1,0,0,0,0
Valladolid,Leganes,2,2,14,12,1,2,0,0,0
Sevilla,Ath Bilbao,1,1,9,6,0,1,0,0,0
Leganes,Espanol,2,0,11,9,1,0,0,0,0
Osasuna,Sociedad,3,4,19,13,1,3,0,0,0
Betis,Ath Madrid,1,2,15,8,0,0,0,0,0
Levante,Celta,3,1,13,12,0,1,0,0,0
Real Madrid,Ath Bilbao,0,0,20,8,0,0,0,0,0
Mallorca,Sevilla,0,2,8,13,0,1,0,0,0
Barcelona,Alaves,4,1,8,5,2,0,0,0,0
Villarreal,Getafe,1,0,11,7,0,0,0,0,0
Valladolid,Valencia,1,1,14,5,0,0,0,0,0
Eibar,Granada,3,0,21,12,2,0,0,0,0
Barcelona,Real Madrid,0,0,9,17,0,0,0,0,0
Getafe,Valladolid,2,0,7,10,1,0,0,0,0
Celta,Mallorca,2,2,18,8,1,1,0,0,0
Espanol,Betis,2,2,16,10,2,1,0,0,0
Sevilla,Villarreal,1,2,24,9,0,1,0,0,0
Valencia,Real Madrid,1,1,9,19,0,0,0,0,0
Granada,Levante,1,2,18,13,0,0,0,0,0
Sociedad,Barcelona,2,2,19,9,1,1,0,0,0
Ath Bilbao,Eibar,0,0,8,8,0,0,0,0,0
Ath Madrid,Osasuna,2,0,19,15,0,0,0,0,0
Alaves,Leganes,1,1,10,3,0,1,0,0,0
Eibar,Getafe,0,1,6,6,0,0,0,0,0
Betis,Ath Bilbao,3,2,10,8,3,1,0,0,0
Valladolid,Sociedad,0,0,4,16,0,0,0,0,0
Leganes,Celta,3,2,15,9,2,0,0,0,0
Osasuna,Sevilla,1,1,10,13,1,1,0,0,0
Real Madrid,Espanol,2,0,18,6,1,0,0,0,0
Granada,Alaves,3,0,13,5,0,0,0,0,0
Levante,Valencia,2,4,17,10,2,1,0,0,0
Barcelona,Mallorca,5,2,25,9,4,1,0,0,0
Villarreal,Ath Madrid,0,0,23,18,0,0,0,0,0
Sevilla,Leganes,1,0,16,8,0,0,0,0,0
Ath Bilbao,Granada,2,0,14,8,1,0,0,0,0
Espanol,Osasuna,2,4,12,14,1,0,0,0,0
Getafe,Levante,4,0,13,7,0,0,0,0,0
Ath Madrid,Barcelona,0,1,17,13,0,0,0,0,0
Alaves,Real Madrid,1,2,8,12,0,0,0,0,0
Sociedad,Eibar,4,1,15,10,1,1,0,0,0
Mallorca,Betis,1,2,16,15,0,2,0,0,0
Valencia,Villarreal,2,1,13,24,0,0,0,0,0
Celta,Valladolid,0,0,13,9,0,0,0,0,0
Espanol,Getafe,1,1,6,11,1,1,0,0,0
Osasuna,Ath Bilbao,1,2,12,6,0,1,0,0,0
Eibar,Alaves,0,2,18,7,0,0,0,0,0
Villarreal,Celta,1,3,15,11,0,0,0,0,0
Valladolid,Sevilla,0,1,7,4,0,1,0,0,0
Leganes,Barcelona,1,2,9,11,1,0,0,0,0
Betis,Valencia,2,1,25,9,1,1,0,0,0
Granada,Ath Madrid,1,1,9,17,0,0,0,0,0
Real Madrid,Sociedad,3,1,18,11,1,1,0,0,0
Levante,Mallorca,2,1,13,14,0,0,0,0,0
Mallorca,Villarreal,3,1,5,22,2,0,0,0,0
Ath Bilbao,Levante,2,1,23,8,0,1,0,0,0
Ath Madrid,Espanol,3,1,18,10,1,1,0,0,0
Getafe,Osasuna,0,0,14,4,0,0,0,0,0
Betis,Sevilla,1,2,18,10,1,1,0,0,0
Alaves,Valladolid,3,0,14,7,2,0,0,0,0
Valencia,Granada,2,0,12,13,0,0,0,0,0
Eibar,Real Madrid,0,4,14,10,0,3,0,0,0
Barcelona,Celta,4,1,10,6,2,1,0,0,0
Sociedad,Leganes,1,1,11,6,0,0,0,0,0
Valladolid,Mallorca,3,0,12,14,1,0,0,0,0
Villarreal,Ath Bilbao,0,0,11,12,0,0,0,0,0
Osasuna,Alaves,4,2,19,11,3,1,0,0,0
Celta,Getafe,0,1,6,9,0,1,0,0,0
Leganes,Eibar,1,2,12,7,1,1,0,0,0
Granada,Sociedad,1,2,5,9,1,1,0,0,0
Espanol,Valencia,1,2,13,11,1,0,0,0,0
Levante,Barcelona,3,1,9,9,0,1,0,0,0
Sevilla,Ath Madrid,1,1,11,14,1,0,0,0,0
Real Madrid,Betis,0,0,22,13,0,0,0,0,0
Eibar,Villarreal,2,1,25,9,0,0,0,0,0
Mallorca,Osasuna,2,2,11,12,1,0,0,0,0
Getafe,Granada,3,1,8,10,2,0,0,0,0
Sociedad,Levante,1,2,17,13,0,2,0,0,0
Valencia,Sevilla,1,1,10,10,0,1,0,0,0
Ath Bilbao,Espanol,3,0,7,12,2,0,0,0,0
Betis,Celta,2,1,11,18,1,0,0,0,0
Real Madrid,Leganes,5,0,22,5,3,0,0,0,0
Alaves,Ath Madrid,1,1,11,9,0,0,0,0,0
Barcelona,Valladolid,5,1,18,9,3,1,0,0,0
Celta,Sociedad,0,1,9,9,0,0,0,0,0
Granada,Betis,1,0,13,12,0,0,0,0,0
Levante,Espanol,0,1,7,14,0,1,0,0,0
Sevilla,Getafe,2,0,15,9,0,0,0,0,0
Osasuna,Valencia,3,1,21,2,1,1,0,0,0
Leganes,Mallorca,1,0,9,9,1,0,0,0,0
Valladolid,Eibar,2,0,8,13,2,0,0,0,0
Ath Madrid,Ath Bilbao,2,0,9,9,1,0,0,0,0
Villarreal,Alaves,4,1,19,12,1,0,0,0,0
Alaves,Celta,2,0,12,14,0,0,0,0,0
Sociedad,Betis,3,1,18,12,2,1,0,0,0
Espanol,Villarreal,0,1,18,11,0,1,0,0,0
Ath Bilbao,Valladolid,1,1,19,9,1,0,0,0,0
Sevilla,Levante,1,0,19,12,0,0,0,0,0
Eibar,Barcelona,0,3,5,9,0,1,0,0,0
Ath Madrid,Valencia,1,1,15,11,1,0,0,0,0
Getafe,Leganes,2,0,5,7,0,0,0,0,0
Mallorca,Real Madrid,1,0,5,13,1,0,0,0,0
Granada,Osasuna,1,0,6,9,1,0,0,0,0
Mallorca,Espanol,2,0,9,11,1,0,0,0,0
Celta,Ath Bilbao,1,0,13,6,0,0,0,0,0
Valladolid,Ath Madrid,0,0,5,9,0,0,0,0,0
Sociedad,Getafe,1,2,6,13,1,0,0,0,0
Barcelona,Sevilla,4,0,15,16,3,0,0,0,0
Leganes,Levante,1,2,25,9,0,1,0,0,0
Real Madrid,Granada,4,2,17,8,2,0,0,0,0
Valencia,Alaves,2,1,11,10,1,0,0,0,0
Osasuna,Villarreal,2,1,16,16,0,1,0,0,0
Betis,Eibar,1,1,12,8,0,1,0,0,0
